ticker,cik,company,sic,sic_desc,form,filing_date,report_date,acceptance_datetime,accession,doc_url,n_words,n_distinct,text_path,accession_clean,calendar_quarter,acceptance_et,acceptance_effective_date,day0_candidate,day0,day_minus1,price_day_minus1,n_pre_returns,n_post_returns,negative_prop,negative_tfidf,positive_prop,positive_tfidf,uncertainty_prop,uncertainty_tfidf
P,1474432,"Everpure, Inc.",3572,Computer Storage Devices,10-Q,2023-12-15,2023-11-05,2023-12-15 00:50:50+00:00,0001628280-23-041629,https://www.sec.gov/Archives/edgar/data/1474432/000162828023041629/pstg-20231105.htm,21118,2431,data/interim/text/000162828023041629.txt.gz,162828023041629,2023Q4,2023-12-14 19:50:50-05:00,2023-12-15,2023-12-15,2023-12-15,2023-12-14,36.2599983215332,827,571,0.034520314423714366,98.73209382526295,0.008002651766265745,18.810820641179493,0.028553840325788428,12.059966718001236
P,1474432,"Everpure, Inc.",3572,Computer Storage Devices,10-K,2024-04-01,2024-02-04,2024-03-30 01:12:45+00:00,0001628280-24-013860,https://www.sec.gov/Archives/edgar/data/1474432/000162828024013860/pstg-20240204.htm,29405,3282,data/interim/text/000162828024013860.txt.gz,162828024013860,2024Q2,2024-03-29 21:12:45-04:00,2024-03-30,2024-04-01,2024-04-01,2024-03-28,51.9900016784668,898,500,0.027444312191804116,111.22760665742064,0.010100323074307091,43.48937816810032,0.02305730317973134,15.32506589528134
P,1474432,"Everpure, Inc.",3572,Computer Storage Devices,10-Q,2024-09-11,2024-08-04,2024-09-11 01:12:16+00:00,0001628280-24-040066,https://www.sec.gov/Archives/edgar/data/1474432/000162828024040066/pstg-20240804.htm,21135,2446,data/interim/text/000162828024040066.txt.gz,162828024040066,2024Q3,2024-09-10 21:12:16-04:00,2024-09-11,2024-09-11,2024-09-11,2024-09-10,46.709999084472656,1011,387,0.035249585994795364,98.86795804101482,0.008563993375916725,20.418231611925325,0.028152353915306363,10.4883888097291
P,1474432,"Everpure, Inc.",3572,Computer Storage Devices,10-Q,2024-12-12,2024-11-03,2024-12-11 23:56:54+00:00,0001628280-24-050852,https://www.sec.gov/Archives/edgar/data/1474432/000162828024050852/pstg-20241103.htm,21743,2462,data/interim/text/000162828024050852.txt.gz,162828024050852,2024Q4,2024-12-11 18:56:54-05:00,2024-12-12,2024-12-12,2024-12-12,2024-12-11,62.0,1076,322,0.03440187646598905,97.34959839216914,0.00956629719909856,22.445983915210046,0.028146989835809225,11.033712783597043
P,1474432,"Everpure, Inc.",3572,Computer Storage Devices,10-K,2025-03-27,2025-02-02,2025-03-27 01:25:43+00:00,0001628280-25-015044,https://www.sec.gov/Archives/edgar/data/1474432/000162828025015044/pstg-20250202.htm,30545,3344,data/interim/text/000162828025015044.txt.gz,162828025015044,2025Q1,2025-03-26 21:25:43-04:00,2025-03-27,2025-03-27,2025-03-27,2025-03-26,50.63999938964844,1146,252,0.026027173023408085,109.67654239361359,0.01109837944017024,48.4195233353018,0.022229497462759863,15.45902117106904
P,1474432,"Everpure, Inc.",3572,Computer Storage Devices,10-Q,2025-06-11,2025-05-04,2025-06-10 22:21:45+00:00,0001628280-25-030567,https://www.sec.gov/Archives/edgar/data/1474432/000162828025030567/pstg-20250504.htm,21797,2499,data/interim/text/000162828025030567.txt.gz,162828025030567,2025Q2,2025-06-10 18:21:45-04:00,2025-06-11,2025-06-11,2025-06-11,2025-06-10,55.119998931884766,1198,200,0.035050695049777494,98.05754456548976,0.009083818874156994,21.08256700067508,0.028994815800339496,10.581518056200121
P,1474432,"Everpure, Inc.",3572,Computer Storage Devices,10-Q,2025-09-10,2025-08-03,2025-09-09 21:45:10+00:00,0001474432-25-000046,https://www.sec.gov/Archives/edgar/data/1474432/000147443225000046/pstg-20250803.htm,22355,2521,data/interim/text/000147443225000046.txt.gz,147443225000046,2025Q3,2025-09-09 17:45:10-04:00,2025-09-10,2025-09-10,2025-09-10,2025-09-09,79.20999908447266,1260,138,0.033281145157682844,97.4058708848107,0.009214940729143369,23.294177538758873,0.0280474166853053,10.358205025750033
P,1474432,"Everpure, Inc.",3572,Computer Storage Devices,10-Q,2025-12-10,2025-11-02,2025-12-10 21:43:56+00:00,0001474432-25-000065,https://www.sec.gov/Archives/edgar/data/1474432/000147443225000065/pstg-20251102.htm,22571,2493,data/interim/text/000147443225000065.txt.gz,147443225000065,2025Q4,2025-12-10 16:43:56-05:00,2025-12-11,2025-12-11,2025-12-11,2025-12-10,73.6500015258789,1325,73,0.03331708829914492,96.8721452339539,0.008683709184351601,21.681266782551106,0.02777900846218599,10.237533194922726
NET,1477333,"Cloudflare, Inc.",7372,Services-Prepackaged Software,10-K,2021-02-25,2020-12-31,2021-02-25 21:26:35+00:00,0001477333-21-000009,https://www.sec.gov/Archives/edgar/data/1477333/000147733321000009/cloud-20201231.htm,57096,3997,data/interim/text/000147733321000009.txt.gz,147733321000009,2021Q1,2021-02-25 16:26:35-05:00,2021-02-26,2021-02-26,2021-02-26,2021-02-25,71.72000122070312,121,1277,0.028565924057727336,176.0548456620152,0.007215917051982626,37.51241446869645,0.021875437859044417,27.839131760527117
NET,1477333,"Cloudflare, Inc.",7372,Services-Prepackaged Software,10-Q,2021-05-07,2021-03-31,2021-05-07 20:17:27+00:00,0001477333-21-000026,https://www.sec.gov/Archives/edgar/data/1477333/000147733321000026/cloud-20210331.htm,46375,3487,data/interim/text/000147733321000026.txt.gz,147733321000026,2021Q2,2021-05-07 16:17:27-04:00,2021-05-08,2021-05-08,2021-05-10,2021-05-07,71.62000274658203,171,1227,0.033983827493261454,169.65742858551792,0.006533692722371968,26.15717076141867,0.026199460916442048,24.441957499926023
NET,1477333,"Cloudflare, Inc.",7372,Services-Prepackaged Software,10-Q,2021-08-06,2021-06-30,2021-08-06 20:20:32+00:00,0001477333-21-000036,https://www.sec.gov/Archives/edgar/data/1477333/000147733321000036/cloud-20210630.htm,47855,3504,data/interim/text/000147733321000036.txt.gz,147733321000036,2021Q3,2021-08-06 16:20:32-04:00,2021-08-07,2021-08-07,2021-08-09,2021-08-06,118.81999969482422,234,1164,0.033183575383972416,167.43154470083388,0.00633162678925922,25.88556005424051,0.025535471737540488,25.891016874023794
NET,1477333,"Cloudflare, Inc.",7372,Services-Prepackaged Software,10-Q,2021-11-05,2021-09-30,2021-11-05 20:24:34+00:00,0001477333-21-000045,https://www.sec.gov/Archives/edgar/data/1477333/000147733321000045/cloud-20210930.htm,49205,3525,data/interim/text/000147733321000045.txt.gz,147733321000045,2021Q4,2021-11-05 16:24:34-04:00,2021-11-06,2021-11-06,2021-11-08,2021-11-05,197.259994506836,298,1100,0.03282186769637232,168.68421107934364,0.006239203332994614,26.79021807275896,0.025180367848795855,26.428425130611377
NET,1477333,"Cloudflare, Inc.",7372,Services-Prepackaged Software,10-K,2022-03-01,2021-12-31,2022-03-01 21:26:07+00:00,0001477333-22-000008,https://www.sec.gov/Archives/edgar/data/1477333/000147733322000008/cloud-20211231.htm,58821,4024,data/interim/text/000147733322000008.txt.gz,147733322000008,2022Q1,2022-03-01 16:26:07-05:00,2022-03-02,2022-03-02,2022-03-02,2022-03-01,117.6500015258789,376,1022,0.029326261029224258,183.4756255326671,0.007106305571139559,38.196583763442604,0.02262797300283912,29.337418654445766
NET,1477333,"Cloudflare, Inc.",7372,Services-Prepackaged Software,10-Q,2022-05-05,2022-03-31,2022-05-05 20:59:55+00:00,0001477333-22-000031,https://www.sec.gov/Archives/edgar/data/1477333/000147733322000031/cloud-20220331.htm,49707,3509,data/interim/text/000147733322000031.txt.gz,147733322000031,2022Q2,2022-05-05 16:59:55-04:00,2022-05-06,2022-05-06,2022-05-06,2022-05-05,77.80999755859375,422,976,0.03424065021023196,173.72276502270898,0.006236546160500533,26.837035348452098,0.0265757338000684,26.90702877684581
NET,1477333,"Cloudflare, Inc.",7372,Services-Prepackaged Software,10-Q,2022-08-04,2022-06-30,2022-08-04 20:30:02+00:00,0001477333-22-000048,https://www.sec.gov/Archives/edgar/data/1477333/000147733322000048/cloud-20220630.htm,50645,3455,data/interim/text/000147733322000048.txt.gz,147733322000048,2022Q3,2022-08-04 16:30:02-04:00,2022-08-05,2022-08-05,2022-08-05,2022-08-04,58.43000030517578,484,914,0.03435679731464113,175.66419064190575,0.0060815480304077406,26.26008123145293,0.025945305558297955,23.036631014949197
NET,1477333,"Cloudflare, Inc.",7372,Services-Prepackaged Software,10-Q,2022-11-03,2022-09-30,2022-11-03 20:55:26+00:00,0001477333-22-000060,https://www.sec.gov/Archives/edgar/data/1477333/000147733322000060/cloud-20220930.htm,51415,3474,data/interim/text/000147733322000060.txt.gz,147733322000060,2022Q4,2022-11-03 16:55:26-04:00,2022-11-04,2022-11-04,2022-11-04,2022-11-03,50.369998931884766,548,850,0.03467859574054264,177.72468476138414,0.006282213361859379,30.066046769432166,0.02579013906447535,23.325105515307996
NET,1477333,"Cloudflare, Inc.",7372,Services-Prepackaged Software,10-K,2023-02-24,2022-12-31,2023-02-24 21:46:22+00:00,0001477333-23-000017,https://www.sec.gov/Archives/edgar/data/1477333/000147733323000017/cloud-20221231.htm,59866,4069,data/interim/text/000147733323000017.txt.gz,147733323000017,2023Q1,2023-02-24 16:46:22-05:00,2023-02-25,2023-02-25,2023-02-27,2023-02-24,59.20000076293945,624,774,0.031353355828015905,194.38419702806502,0.007449971603247252,40.53211051622236,0.022934553836902415,25.360407967196338
NET,1477333,"Cloudflare, Inc.",7372,Services-Prepackaged Software,10-Q,2023-04-27,2023-03-31,2023-04-27 20:32:35+00:00,0001477333-23-000043,https://www.sec.gov/Archives/edgar/data/1477333/000147733323000043/cloud-20230331.htm,51076,3513,data/interim/text/000147733323000043.txt.gz,147733323000043,2023Q2,2023-04-27 16:32:35-04:00,2023-04-28,2023-04-28,2023-04-28,2023-04-27,59.58000183105469,667,731,0.0356723314276764,187.47116619885648,0.006500117472002506,28.827701272941848,0.026157099224684784,22.34547119275903
NET,1477333,"Cloudflare, Inc.",7372,Services-Prepackaged Software,10-Q,2023-08-03,2023-06-30,2023-08-03 20:53:55+00:00,0001477333-23-000056,https://www.sec.gov/Archives/edgar/data/1477333/000147733323000056/cloud-20230630.htm,51812,3537,data/interim/text/000147733323000056.txt.gz,147733323000056,2023Q3,2023-08-03 16:53:55-04:00,2023-08-04,2023-08-04,2023-08-04,2023-08-03,65.04000091552734,734,664,0.034914691577240795,180.3076021309382,0.006465683625414962,29.710192632684596,0.02549602408708407,22.55386076794171
NET,1477333,"Cloudflare, Inc.",7372,Services-Prepackaged Software,10-Q,2023-11-02,2023-09-30,2023-11-02 20:53:37+00:00,0001477333-23-000064,https://www.sec.gov/Archives/edgar/data/1477333/000147733323000064/cloud-20230930.htm,51781,3521,data/interim/text/000147733323000064.txt.gz,147733323000064,2023Q4,2023-11-02 16:53:37-04:00,2023-11-03,2023-11-03,2023-11-03,2023-11-02,56.58000183105469,798,600,0.03503215465131998,181.741110502942,0.006508178675575983,29.765244877584138,0.025491975821247174,21.76421148022095
NET,1477333,"Cloudflare, Inc.",7372,Services-Prepackaged Software,10-K,2024-02-21,2023-12-31,2024-02-21 22:07:15+00:00,0001477333-24-000013,https://www.sec.gov/Archives/edgar/data/1477333/000147733324000013/cloud-20231231.htm,61794,4138,data/interim/text/000147733324000013.txt.gz,147733324000013,2024Q1,2024-02-21 17:07:15-05:00,2024-02-22,2024-02-22,2024-02-22,2024-02-21,95.08999633789062,872,526,0.03207431142182089,198.7935945294177,0.0074117228209858565,43.00098147370173,0.022995760106159176,23.392318570517414
NET,1477333,"Cloudflare, Inc.",7372,Services-Prepackaged Software,10-Q,2024-05-02,2024-03-31,2024-05-02 20:26:47+00:00,0001477333-24-000050,https://www.sec.gov/Archives/edgar/data/1477333/000147733324000050/cloud-20240331.htm,51499,3514,data/interim/text/000147733324000050.txt.gz,147733324000050,2024Q2,2024-05-02 16:26:47-04:00,2024-05-03,2024-05-03,2024-05-03,2024-05-02,88.97000122070312,922,476,0.03627254898153362,184.9090143213388,0.0066797413542010525,30.189322645365312,0.02596166915862444,22.78599645952167
NET,1477333,"Cloudflare, Inc.",7372,Services-Prepackaged Software,10-Q,2024-08-01,2024-06-30,2024-08-01 20:23:56+00:00,0001477333-24-000070,https://www.sec.gov/Archives/edgar/data/1477333/000147733324000070/cloud-20240630.htm,53853,3561,data/interim/text/000147733324000070.txt.gz,147733324000070,2024Q3,2024-08-01 16:23:56-04:00,2024-08-02,2024-08-02,2024-08-02,2024-08-01,74.4000015258789,984,414,0.03548548827363378,185.69947392969465,0.0065548808794310435,30.398183774161943,0.025402484541251182,23.566459547893672
NET,1477333,"Cloudflare, Inc.",7372,Services-Prepackaged Software,10-Q,2024-11-07,2024-09-30,2024-11-07 21:27:01+00:00,0001477333-24-000085,https://www.sec.gov/Archives/edgar/data/1477333/000147733324000085/cloud-20240930.htm,54038,3550,data/interim/text/000147733324000085.txt.gz,147733324000085,2024Q4,2024-11-07 16:27:01-05:00,2024-11-08,2024-11-08,2024-11-08,2024-11-07,95.66000366210938,1053,345,0.035104926163070434,184.11015140355659,0.006476923646322958,30.053646389652585,0.025334024205188942,23.52516509097689
NET,1477333,"Cloudflare, Inc.",7372,Services-Prepackaged Software,10-K,2025-02-20,2024-12-31,2025-02-20 21:36:15+00:00,0001477333-25-000043,https://www.sec.gov/Archives/edgar/data/1477333/000147733325000043/cloud-20241231.htm,62095,4157,data/interim/text/000147733325000043.txt.gz,147733325000043,2025Q1,2025-02-20 16:36:15-05:00,2025-02-21,2025-02-21,2025-02-21,2025-02-20,156.3800048828125,1122,276,0.03182220790723891,202.28719211533695,0.007488525646187294,42.49395942245597,0.022691037925758918,25.092742127116644
NET,1477333,"Cloudflare, Inc.",7372,Services-Prepackaged Software,10-Q,2025-05-08,2025-03-31,2025-05-08 20:21:43+00:00,0001477333-25-000082,https://www.sec.gov/Archives/edgar/data/1477333/000147733325000082/cloud-20250331.htm,53518,3561,data/interim/text/000147733325000082.txt.gz,147733325000082,2025Q2,2025-05-08 16:21:43-04:00,2025-05-09,2025-05-09,2025-05-09,2025-05-08,124.30999755859376,1176,222,0.036100003737060425,190.6564424473437,0.006595911655891476,30.673837351654033,0.025748346350760492,23.8146616804343
NET,1477333,"Cloudflare, Inc.",7372,Services-Prepackaged Software,10-Q,2025-07-31,2025-06-30,2025-07-31 20:22:49+00:00,0001477333-25-000137,https://www.sec.gov/Archives/edgar/data/1477333/000147733325000137/cloud-20250630.htm,54719,3591,data/interim/text/000147733325000137.txt.gz,147733325000137,2025Q3,2025-07-31 16:22:49-04:00,2025-08-01,2025-08-01,2025-08-01,2025-07-31,207.67999267578125,1233,165,0.03556351541512089,191.60237551886723,0.00654251722436448,31.584339378676322,0.025110108006359766,23.719339198083
NET,1477333,"Cloudflare, Inc.",7372,Services-Prepackaged Software,10-Q,2025-10-30,2025-09-30,2025-10-30 20:24:26+00:00,0001477333-25-000141,https://www.sec.gov/Archives/edgar/data/1477333/000147733325000141/cloud-20250930.htm,55064,3590,data/interim/text/000147733325000141.txt.gz,147733325000141,2025Q4,2025-10-30 16:24:26-04:00,2025-10-31,2025-10-31,2025-10-31,2025-10-30,222.5,1297,101,0.03537701583611797,191.03503420821204,0.006447043440360308,30.3368356462538,0.02497094290280401,23.67008716705438
ADPT,1478320,Adaptive Biotechnologies Corp,2836,"Biological Products, (No Diagnostic Substances)",10-K,2021-02-24,2020-12-31,2021-02-24 21:31:08+00:00,0001564590-21-008124,https://www.sec.gov/Archives/edgar/data/1478320/000156459021008124/adpt-10k_20201231.htm,73559,5017,data/interim/text/000156459021008124.txt.gz,156459021008124,2021Q1,2021-02-24 16:31:08-05:00,2021-02-25,2021-02-25,2021-02-25,2021-02-24,58.38999938964844,120,1278,0.027882380130235595,274.6518700069274,0.011025163474217975,64.23625198472371,0.02139778952949333,37.20186276320353
ADPT,1478320,Adaptive Biotechnologies Corp,2836,"Biological Products, (No Diagnostic Substances)",10-Q,2021-05-05,2021-03-31,2021-05-05 20:31:05+00:00,0001564590-21-024122,https://www.sec.gov/Archives/edgar/data/1478320/000156459021024122/adpt-10q_20210331.htm,7685,1267,data/interim/text/000156459021024122.txt.gz,156459021024122,2021Q2,2021-05-05 16:31:05-04:00,2021-05-06,2021-05-06,2021-05-06,2021-05-05,35.459999084472656,169,1229,0.008718282368249838,3.8976651539164298,0.00520494469746259,7.573324338650991,0.015224463240078074,3.0540728813493603
ADPT,1478320,Adaptive Biotechnologies Corp,2836,"Biological Products, (No Diagnostic Substances)",10-Q,2021-08-04,2021-06-30,2021-08-04 20:31:44+00:00,0001564590-21-040868,https://www.sec.gov/Archives/edgar/data/1478320/000156459021040868/adpt-10q_20210630.htm,8265,1262,data/interim/text/000156459021040868.txt.gz,156459021040868,2021Q3,2021-08-04 16:31:44-04:00,2021-08-05,2021-08-05,2021-08-05,2021-08-04,37.36000061035156,232,1166,0.008832425892317,4.598927371629484,0.005202661826981246,7.516894070709531,0.014035087719298246,3.5007281203764697
ADPT,1478320,Adaptive Biotechnologies Corp,2836,"Biological Products, (No Diagnostic Substances)",10-Q,2021-11-03,2021-09-30,2021-11-03 20:31:39+00:00,0001564590-21-053988,https://www.sec.gov/Archives/edgar/data/1478320/000156459021053988/adpt-10q_20210930.htm,8374,1276,data/interim/text/000156459021053988.txt.gz,156459021053988,2021Q4,2021-11-03 16:31:39-04:00,2021-11-04,2021-11-04,2021-11-04,2021-11-03,35.040000915527344,296,1102,0.009314545020300932,4.593330639588764,0.005254358729400526,8.053558997508473,0.013852400286601386,3.6952551138066716
ADPT,1478320,Adaptive Biotechnologies Corp,2836,"Biological Products, (No Diagnostic Substances)",10-K,2022-02-15,2021-12-31,2022-02-15 21:31:38+00:00,0001564590-22-005228,https://www.sec.gov/Archives/edgar/data/1478320/000156459022005228/adpt-10k_20211231.htm,73043,5006,data/interim/text/000156459022005228.txt.gz,156459022005228,2022Q1,2022-02-15 16:31:38-05:00,2022-02-16,2022-02-16,2022-02-16,2022-02-15,14.6899995803833,367,1031,0.02835316183617869,268.9938591803709,0.011281026244814698,68.03937157252567,0.021617403447284477,36.46540124433758
ADPT,1478320,Adaptive Biotechnologies Corp,2836,"Biological Products, (No Diagnostic Substances)",10-Q,2022-05-04,2022-03-31,2022-05-04 20:22:28+00:00,0001564590-22-017870,https://www.sec.gov/Archives/edgar/data/1478320/000156459022017870/adpt-10q_20220331.htm,7434,1230,data/interim/text/000156459022017870.txt.gz,156459022017870,2022Q2,2022-05-04 16:22:28-04:00,2022-05-05,2022-05-05,2022-05-05,2022-05-04,9.25,421,977,0.010223298358891578,5.078640667700142,0.0057842345977939195,6.747209038521315,0.015200430454667744,3.9717755411640137
ADPT,1478320,Adaptive Biotechnologies Corp,2836,"Biological Products, (No Diagnostic Substances)",10-Q,2022-08-03,2022-06-30,2022-08-03 20:31:15+00:00,0001564590-22-027784,https://www.sec.gov/Archives/edgar/data/1478320/000156459022027784/adpt-10q_20220630.htm,8047,1224,data/interim/text/000156459022027784.txt.gz,156459022027784,2022Q3,2022-08-03 16:31:15-04:00,2022-08-04,2022-08-04,2022-08-04,2022-08-03,9.890000343322754,483,915,0.010065863054554492,4.941874465667795,0.00596495588418044,6.8035005567755045,0.013669690567913508,3.8485872249539796
ADPT,1478320,Adaptive Biotechnologies Corp,2836,"Biological Products, (No Diagnostic Substances)",10-Q,2022-11-03,2022-09-30,2022-11-03 20:31:19+00:00,0000950170-22-021923,https://www.sec.gov/Archives/edgar/data/1478320/000095017022021923/adpt-20220930.htm,9585,1384,data/interim/text/000095017022021923.txt.gz,95017022021923,2022Q4,2022-11-03 16:31:19-04:00,2022-11-04,2022-11-04,2022-11-04,2022-11-03,7.78000020980835,548,850,0.010641627543035994,7.643120498844951,0.005216484089723527,6.365601180440574,0.013562858633281168,4.32396227953141
ADPT,1478320,Adaptive Biotechnologies Corp,2836,"Biological Products, (No Diagnostic Substances)",10-K,2023-02-14,2022-12-31,2023-02-14 21:32:14+00:00,0000950170-23-002792,https://www.sec.gov/Archives/edgar/data/1478320/000095017023002792/adpt-20221231.htm,70729,4896,data/interim/text/000095017023002792.txt.gz,95017023002792,2023Q1,2023-02-14 16:32:14-05:00,2023-02-15,2023-02-15,2023-02-15,2023-02-14,8.680000305175781,617,781,0.02898386800322357,266.43174308468815,0.011240085396372067,61.585420039199306,0.021193569822844944,33.72705375669307
ADPT,1478320,Adaptive Biotechnologies Corp,2836,"Biological Products, (No Diagnostic Substances)",10-Q,2023-05-03,2023-03-31,2023-05-03 20:32:35+00:00,0000950170-23-017250,https://www.sec.gov/Archives/edgar/data/1478320/000095017023017250/adpt-20230331.htm,7529,1271,data/interim/text/000095017023017250.txt.gz,95017023017250,2023Q2,2023-05-03 16:32:35-04:00,2023-05-04,2023-05-04,2023-05-04,2023-05-03,7.5,671,727,0.010227121795723203,6.617394450267715,0.005047151016071191,5.532790661622098,0.014742993757471111,3.649997356657194
ADPT,1478320,Adaptive Biotechnologies Corp,2836,"Biological Products, (No Diagnostic Substances)",10-Q,2023-08-02,2023-06-30,2023-08-02 20:31:38+00:00,0000950170-23-037234,https://www.sec.gov/Archives/edgar/data/1478320/000095017023037234/adpt-20230630.htm,8367,1280,data/interim/text/000095017023037234.txt.gz,95017023037234,2023Q3,2023-08-02 16:31:38-04:00,2023-08-03,2023-08-03,2023-08-03,2023-08-02,7.960000038146973,733,665,0.009800406358312417,6.431556506783885,0.0056173060834229715,5.882084878305503,0.013266403728935103,3.525080184096335
ADPT,1478320,Adaptive Biotechnologies Corp,2836,"Biological Products, (No Diagnostic Substances)",10-Q,2023-11-09,2023-09-30,2023-11-09 21:30:32+00:00,0000950170-23-062136,https://www.sec.gov/Archives/edgar/data/1478320/000095017023062136/adpt-20230930.htm,8352,1283,data/interim/text/000095017023062136.txt.gz,95017023062136,2023Q4,2023-11-09 16:30:32-05:00,2023-11-10,2023-11-10,2023-11-10,2023-11-09,4.289999961853027,803,595,0.009818007662835249,6.440813072843519,0.005387931034482759,5.728220047592398,0.013170498084291188,3.5301536274463503
ADPT,1478320,Adaptive Biotechnologies Corp,2836,"Biological Products, (No Diagnostic Substances)",10-K,2024-02-29,2023-12-31,2024-02-29 21:15:41+00:00,0000950170-24-023095,https://www.sec.gov/Archives/edgar/data/1478320/000095017024023095/adpt-20231231.htm,62430,4616,data/interim/text/000095017024023095.txt.gz,95017024023095,2024Q1,2024-02-29 16:15:41-05:00,2024-03-01,2024-03-01,2024-03-01,2024-02-29,4.110000133514404,878,520,0.03137914464199904,260.7891386003157,0.010940253083453469,56.867581132777225,0.022585295530994715,32.52012990169035
ADPT,1478320,Adaptive Biotechnologies Corp,2836,"Biological Products, (No Diagnostic Substances)",10-Q,2024-05-07,2024-03-31,2024-05-07 20:30:43+00:00,0000950170-24-054604,https://www.sec.gov/Archives/edgar/data/1478320/000095017024054604/adpt-20240331.htm,7771,1270,data/interim/text/000095017024054604.txt.gz,95017024054604,2024Q2,2024-05-07 16:30:43-04:00,2024-05-08,2024-05-08,2024-05-08,2024-05-07,3.109999895095825,925,473,0.010294685368678419,6.290774601205743,0.005018659117230729,5.907455874934712,0.015184660918800668,3.722552102121877
ADPT,1478320,Adaptive Biotechnologies Corp,2836,"Biological Products, (No Diagnostic Substances)",10-Q,2024-08-01,2024-06-30,2024-08-01 20:30:28+00:00,0000950170-24-089342,https://www.sec.gov/Archives/edgar/data/1478320/000095017024089342/adpt-20240630.htm,8944,1302,data/interim/text/000095017024089342.txt.gz,95017024089342,2024Q3,2024-08-01 16:30:28-04:00,2024-08-02,2024-08-02,2024-08-02,2024-08-01,4.449999809265137,984,414,0.012634168157423971,9.864461862827266,0.005366726296958855,6.642354323686594,0.013416815742397137,3.5757525714498346
ADPT,1478320,Adaptive Biotechnologies Corp,2836,"Biological Products, (No Diagnostic Substances)",10-Q,2024-11-07,2024-09-30,2024-11-07 21:30:29+00:00,0000950170-24-123423,https://www.sec.gov/Archives/edgar/data/1478320/000095017024123423/adpt-20240930.htm,8995,1295,data/interim/text/000095017024123423.txt.gz,95017024123423,2024Q4,2024-11-07 16:30:29-05:00,2024-11-08,2024-11-08,2024-11-08,2024-11-07,5.630000114440918,1053,345,0.011895497498610338,9.213621920151073,0.005113952195664258,6.444094294866261,0.01311839911061701,3.562272053241088
ADPT,1478320,Adaptive Biotechnologies Corp,2836,"Biological Products, (No Diagnostic Substances)",10-K,2025-03-03,2024-12-31,2025-03-03 21:36:18+00:00,0000950170-25-030913,https://www.sec.gov/Archives/edgar/data/1478320/000095017025030913/adpt-20241231.htm,62730,4602,data/interim/text/000095017025030913.txt.gz,95017025030913,2025Q1,2025-03-03 16:36:18-05:00,2025-03-04,2025-03-04,2025-03-04,2025-03-03,8.100000381469727,1129,269,0.03150007970667942,261.6116708612018,0.011111111111111112,59.80751092202692,0.02273234497050853,38.84965098126437
ADPT,1478320,Adaptive Biotechnologies Corp,2836,"Biological Products, (No Diagnostic Substances)",10-Q,2025-05-01,2025-03-31,2025-05-01 20:30:23+00:00,0000950170-25-061897,https://www.sec.gov/Archives/edgar/data/1478320/000095017025061897/adpt-20250331.htm,7722,1291,data/interim/text/000095017025061897.txt.gz,95017025061897,2025Q2,2025-05-01 16:30:23-04:00,2025-05-02,2025-05-02,2025-05-02,2025-05-01,7.360000133514404,1171,227,0.011137011137011137,6.476822404879053,0.004662004662004662,6.41226475584745,0.015022015022015021,3.752463019798551
ADPT,1478320,Adaptive Biotechnologies Corp,2836,"Biological Products, (No Diagnostic Substances)",10-Q,2025-08-05,2025-06-30,2025-08-05 20:31:13+00:00,0000950170-25-103120,https://www.sec.gov/Archives/edgar/data/1478320/000095017025103120/adpt-20250630.htm,8708,1313,data/interim/text/000095017025103120.txt.gz,95017025103120,2025Q3,2025-08-05 16:31:13-04:00,2025-08-06,2025-08-06,2025-08-06,2025-08-05,11.050000190734863,1236,162,0.012632062471290766,9.012633939150863,0.004593477262287551,6.729122951327573,0.01320624712907671,3.6188720621027057
ADPT,1478320,Adaptive Biotechnologies Corp,2836,"Biological Products, (No Diagnostic Substances)",10-Q,2025-11-05,2025-09-30,2025-11-05 21:31:01+00:00,0001193125-25-267061,https://www.sec.gov/Archives/edgar/data/1478320/000119312525267061/adpt-20250930.htm,9347,1366,data/interim/text/000119312525267061.txt.gz,119312525267061,2025Q4,2025-11-05 16:31:01-05:00,2025-11-06,2025-11-06,2025-11-06,2025-11-05,17.59000015258789,1301,97,0.012945330052423237,11.084729924196116,0.005028351342676794,7.60133298253572,0.013373274847544667,3.5689581514447006
BWXT,1486957,"BWX Technologies, Inc.",3510,Engines & Turbines,10-K,2021-02-22,2020-12-31,2021-02-22 21:42:34+00:00,0001486957-21-000006,https://www.sec.gov/Archives/edgar/data/1486957/000148695721000006/bwxt-20201231.htm,32698,3090,data/interim/text/000148695721000006.txt.gz,148695721000006,2021Q1,2021-02-22 16:42:34-05:00,2021-02-23,2021-02-23,2021-02-23,2021-02-22,54.07042694091797,118,1280,0.024649825677411464,133.2776058055324,0.0040675270658755884,21.00203618753705,0.020092972047220013,23.253188583504816
BWXT,1486957,"BWX Technologies, Inc.",3510,Engines & Turbines,10-Q,2021-05-03,2021-03-31,2021-05-03 20:38:51+00:00,0001486957-21-000017,https://www.sec.gov/Archives/edgar/data/1486957/000148695721000017/bwxt-20210331.htm,7581,1250,data/interim/text/000148695721000017.txt.gz,148695721000017,2021Q2,2021-05-03 16:38:51-04:00,2021-05-04,2021-05-04,2021-05-04,2021-05-03,63.22700500488281,167,1231,0.01187178472497032,22.440513214882557,0.0032977179791584222,2.6131640584261215,0.014246141669964385,5.0838512042284965
