,ticker,cik,company,sic,sic_desc,form,filing_date,report_date,acceptance_datetime,accession,doc_url,n_words,n_distinct,text_path,accession_clean,calendar_quarter,acceptance_et,acceptance_effective_date,day0_candidate,day0,day_minus1,price_day_minus1,n_pre_returns,n_post_returns
722,BWXT,1486957,"BWX Technologies, Inc.",3510,Engines & Turbines,10-Q,2024-11-04,2024-09-30,2024-11-04 21:40:26+00:00,0001486957-24-000046,https://www.sec.gov/Archives/edgar/data/1486957/000148695724000046/bwxt-20240930.htm,7408,1175,data/interim/text/000148695724000046.txt.gz,000148695724000046,2024Q4,2024-11-04 16:40:26-05:00,2024-11-05,2024-11-05,2024-11-05,2024-11-04,118.02400970458984,1050,348
723,BWXT,1486957,"BWX Technologies, Inc.",3510,Engines & Turbines,10-K,2025-02-24,2024-12-31,2025-02-24 22:13:15+00:00,0001486957-25-000008,https://www.sec.gov/Archives/edgar/data/1486957/000148695725000008/bwxt-20241231.htm,33122,3219,data/interim/text/000148695725000008.txt.gz,000148695725000008,2025Q1,2025-02-24 17:13:15-05:00,2025-02-25,2025-02-25,2025-02-25,2025-02-24,98.70542907714844,1124,274
724,BWXT,1486957,"BWX Technologies, Inc.",3510,Engines & Turbines,10-Q,2025-05-05,2025-03-31,2025-05-05 20:33:48+00:00,0001486957-25-000026,https://www.sec.gov/Archives/edgar/data/1486957/000148695725000026/bwxt-20250331.htm,6950,1205,data/interim/text/000148695725000026.txt.gz,000148695725000026,2025Q2,2025-05-05 16:33:48-04:00,2025-05-06,2025-05-06,2025-05-06,2025-05-05,110.95779418945312,1173,225
725,BWXT,1486957,"BWX Technologies, Inc.",3510,Engines & Turbines,10-Q,2025-08-04,2025-06-30,2025-08-04 20:40:28+00:00,0001486957-25-000052,https://www.sec.gov/Archives/edgar/data/1486957/000148695725000052/bwxt-20250630.htm,7714,1216,data/interim/text/000148695725000052.txt.gz,000148695725000052,2025Q3,2025-08-04 16:40:28-04:00,2025-08-05,2025-08-05,2025-08-05,2025-08-04,153.408203125,1235,163
726,BWXT,1486957,"BWX Technologies, Inc.",3510,Engines & Turbines,10-Q,2025-11-03,2025-09-30,2025-11-03 21:21:16+00:00,0001486957-25-000059,https://www.sec.gov/Archives/edgar/data/1486957/000148695725000059/bwxt-20250930.htm,8052,1249,data/interim/text/000148695725000059.txt.gz,000148695725000059,2025Q4,2025-11-03 16:21:16-05:00,2025-11-04,2025-11-04,2025-11-04,2025-11-03,214.62998962402344,1299,99
727,SDGR,1490978,"Schrodinger, Inc.",2834,Pharmaceutical Preparations,10-K,2021-03-04,2020-12-31,2021-03-04 12:30:46+00:00,0001564590-21-010727,https://www.sec.gov/Archives/edgar/data/1490978/000156459021010727/sdgr-10k_20201231.htm,78379,4851,data/interim/text/000156459021010727.txt.gz,000156459021010727,2021Q1,2021-03-04 07:30:46-05:00,2021-03-04,2021-03-04,2021-03-04,2021-03-03,99.13999938964844,125,1273
728,SDGR,1490978,"Schrodinger, Inc.",2834,Pharmaceutical Preparations,10-Q,2021-05-11,2021-03-31,2021-05-11 11:30:44+00:00,0001564590-21-026289,https://www.sec.gov/Archives/edgar/data/1490978/000156459021026289/sdgr-10q_20210331.htm,44263,3348,data/interim/text/000156459021026289.txt.gz,000156459021026289,2021Q2,2021-05-11 07:30:44-04:00,2021-05-11,2021-05-11,2021-05-11,2021-05-10,64.01000213623047,172,1226
729,SDGR,1490978,"Schrodinger, Inc.",2834,Pharmaceutical Preparations,10-Q,2021-08-12,2021-06-30,2021-08-12 14:17:19+00:00,0001564590-21-043687,https://www.sec.gov/Archives/edgar/data/1490978/000156459021043687/sdgr-10q_20210630.htm,37485,3055,data/interim/text/000156459021043687.txt.gz,000156459021043687,2021Q3,2021-08-12 10:17:19-04:00,2021-08-12,2021-08-12,2021-08-12,2021-08-11,62.84999847412109,237,1161
730,SDGR,1490978,"Schrodinger, Inc.",2834,Pharmaceutical Preparations,10-Q,2021-11-10,2021-09-30,2021-11-10 21:16:14+00:00,0001564590-21-056203,https://www.sec.gov/Archives/edgar/data/1490978/000156459021056203/sdgr-10q_20210930.htm,37533,3049,data/interim/text/000156459021056203.txt.gz,000156459021056203,2021Q4,2021-11-10 16:16:14-05:00,2021-11-11,2021-11-11,2021-11-11,2021-11-10,51.15999984741211,301,1097
731,SDGR,1490978,"Schrodinger, Inc.",2834,Pharmaceutical Preparations,10-K,2022-02-24,2021-12-31,2022-02-24 21:17:05+00:00,0001564590-22-006713,https://www.sec.gov/Archives/edgar/data/1490978/000156459022006713/sdgr-10k_20211231.htm,77611,4874,data/interim/text/000156459022006713.txt.gz,000156459022006713,2022Q1,2022-02-24 16:17:05-05:00,2022-02-25,2022-02-25,2022-02-25,2022-02-24,27.399999618530277,373,1025
732,SDGR,1490978,"Schrodinger, Inc.",2834,Pharmaceutical Preparations,10-Q,2022-05-04,2022-03-31,2022-05-04 20:12:46+00:00,0001564590-22-017856,https://www.sec.gov/Archives/edgar/data/1490978/000156459022017856/sdgr-10q_20220331.htm,39182,3205,data/interim/text/000156459022017856.txt.gz,000156459022017856,2022Q2,2022-05-04 16:12:46-04:00,2022-05-05,2022-05-05,2022-05-05,2022-05-04,26.8799991607666,421,977
733,SDGR,1490978,"Schrodinger, Inc.",2834,Pharmaceutical Preparations,10-Q,2022-08-04,2022-06-30,2022-08-04 20:14:06+00:00,0001564590-22-028010,https://www.sec.gov/Archives/edgar/data/1490978/000156459022028010/sdgr-10q_20220630.htm,39992,3223,data/interim/text/000156459022028010.txt.gz,000156459022028010,2022Q3,2022-08-04 16:14:06-04:00,2022-08-05,2022-08-05,2022-08-05,2022-08-04,34.709999084472656,484,914
734,SDGR,1490978,"Schrodinger, Inc.",2834,Pharmaceutical Preparations,10-Q,2022-11-03,2022-09-30,2022-11-03 20:03:47+00:00,0001490978-22-000012,https://www.sec.gov/Archives/edgar/data/1490978/000149097822000012/sdgr-20220930.htm,40341,3234,data/interim/text/000149097822000012.txt.gz,000149097822000012,2022Q4,2022-11-03 16:03:47-04:00,2022-11-04,2022-11-04,2022-11-04,2022-11-03,24.65999984741211,548,850
735,SDGR,1490978,"Schrodinger, Inc.",2834,Pharmaceutical Preparations,10-K,2023-02-28,2022-12-31,2023-02-28 21:04:45+00:00,0001490978-23-000024,https://www.sec.gov/Archives/edgar/data/1490978/000149097823000024/sdgr-20221231.htm,85760,5138,data/interim/text/000149097823000024.txt.gz,000149097823000024,2023Q1,2023-02-28 16:04:45-05:00,2023-03-01,2023-03-01,2023-03-01,2023-02-28,21.729999542236328,626,772
736,SDGR,1490978,"Schrodinger, Inc.",2834,Pharmaceutical Preparations,10-Q,2023-05-04,2023-03-31,2023-05-04 20:04:07+00:00,0001490978-23-000048,https://www.sec.gov/Archives/edgar/data/1490978/000149097823000048/sdgr-20230331.htm,44415,3478,data/interim/text/000149097823000048.txt.gz,000149097823000048,2023Q2,2023-05-04 16:04:07-04:00,2023-05-05,2023-05-05,2023-05-05,2023-05-04,30.1200008392334,672,726
737,SDGR,1490978,"Schrodinger, Inc.",2834,Pharmaceutical Preparations,10-Q,2023-08-02,2023-06-30,2023-08-02 20:05:06+00:00,0001490978-23-000090,https://www.sec.gov/Archives/edgar/data/1490978/000149097823000090/sdgr-20230630.htm,46369,3546,data/interim/text/000149097823000090.txt.gz,000149097823000090,2023Q3,2023-08-02 16:05:06-04:00,2023-08-03,2023-08-03,2023-08-03,2023-08-02,50.2400016784668,733,665
738,SDGR,1490978,"Schrodinger, Inc.",2834,Pharmaceutical Preparations,10-Q,2023-11-01,2023-09-30,2023-11-01 20:03:06+00:00,0001490978-23-000109,https://www.sec.gov/Archives/edgar/data/1490978/000149097823000109/sdgr-20230930.htm,46601,3565,data/interim/text/000149097823000109.txt.gz,000149097823000109,2023Q4,2023-11-01 16:03:06-04:00,2023-11-02,2023-11-02,2023-11-02,2023-11-01,21.815000534057617,797,601
739,SDGR,1490978,"Schrodinger, Inc.",2834,Pharmaceutical Preparations,10-K,2024-02-28,2023-12-31,2024-02-28 21:11:33+00:00,0001490978-24-000018,https://www.sec.gov/Archives/edgar/data/1490978/000149097824000018/sdgr-20231231.htm,93386,5390,data/interim/text/000149097824000018.txt.gz,000149097824000018,2024Q1,2024-02-28 16:11:33-05:00,2024-02-29,2024-02-29,2024-02-29,2024-02-28,31.3700008392334,877,521
740,SDGR,1490978,"Schrodinger, Inc.",2834,Pharmaceutical Preparations,10-Q,2024-05-01,2024-03-31,2024-05-01 20:03:34+00:00,0001490978-24-000046,https://www.sec.gov/Archives/edgar/data/1490978/000149097824000046/sdgr-20240331.htm,48053,3700,data/interim/text/000149097824000046.txt.gz,000149097824000046,2024Q2,2024-05-01 16:03:34-04:00,2024-05-02,2024-05-02,2024-05-02,2024-05-01,25.26000022888184,921,477
741,SDGR,1490978,"Schrodinger, Inc.",2834,Pharmaceutical Preparations,10-Q,2024-07-31,2024-06-30,2024-07-31 20:08:16+00:00,0001490978-24-000072,https://www.sec.gov/Archives/edgar/data/1490978/000149097824000072/sdgr-20240630.htm,50301,3743,data/interim/text/000149097824000072.txt.gz,000149097824000072,2024Q3,2024-07-31 16:08:16-04:00,2024-08-01,2024-08-01,2024-08-01,2024-07-31,22.280000686645508,983,415
742,SDGR,1490978,"Schrodinger, Inc.",2834,Pharmaceutical Preparations,10-Q,2024-11-12,2024-09-30,2024-11-12 12:33:31+00:00,0001490978-24-000089,https://www.sec.gov/Archives/edgar/data/1490978/000149097824000089/sdgr-20240930.htm,51153,3778,data/interim/text/000149097824000089.txt.gz,000149097824000089,2024Q4,2024-11-12 07:33:31-05:00,2024-11-12,2024-11-12,2024-11-12,2024-11-11,19.540000915527344,1055,343
743,SDGR,1490978,"Schrodinger, Inc.",2834,Pharmaceutical Preparations,10-K,2025-02-26,2024-12-31,2025-02-26 21:09:57+00:00,0001490978-25-000014,https://www.sec.gov/Archives/edgar/data/1490978/000149097825000014/sdgr-20241231.htm,102437,5546,data/interim/text/000149097825000014.txt.gz,000149097825000014,2025Q1,2025-02-26 16:09:57-05:00,2025-02-27,2025-02-27,2025-02-27,2025-02-26,21.700000762939453,1126,272
744,SDGR,1490978,"Schrodinger, Inc.",2834,Pharmaceutical Preparations,10-Q,2025-05-07,2025-03-31,2025-05-07 20:09:21+00:00,0001490978-25-000059,https://www.sec.gov/Archives/edgar/data/1490978/000149097825000059/sdgr-20250331.htm,55028,3981,data/interim/text/000149097825000059.txt.gz,000149097825000059,2025Q2,2025-05-07 16:09:21-04:00,2025-05-08,2025-05-08,2025-05-08,2025-05-07,23.71999931335449,1175,223
745,SDGR,1490978,"Schrodinger, Inc.",2834,Pharmaceutical Preparations,10-Q,2025-08-06,2025-06-30,2025-08-06 20:10:02+00:00,0001490978-25-000100,https://www.sec.gov/Archives/edgar/data/1490978/000149097825000100/sdgr-20250630.htm,57217,4097,data/interim/text/000149097825000100.txt.gz,000149097825000100,2025Q3,2025-08-06 16:10:02-04:00,2025-08-07,2025-08-07,2025-08-07,2025-08-06,19.34000015258789,1237,161
746,SDGR,1490978,"Schrodinger, Inc.",2834,Pharmaceutical Preparations,10-Q,2025-11-05,2025-09-30,2025-11-05 21:13:35+00:00,0001490978-25-000117,https://www.sec.gov/Archives/edgar/data/1490978/000149097825000117/sdgr-20250930.htm,58507,4156,data/interim/text/000149097825000117.txt.gz,000149097825000117,2025Q4,2025-11-05 16:13:35-05:00,2025-11-06,2025-11-06,2025-11-06,2025-11-05,19.770000457763672,1301,97
747,PINS,1506293,"PINTEREST, INC.",7370,"Services-Computer Programming, Data Processing, Etc.",10-K,2021-02-05,2020-12-31,2021-02-04 22:57:32+00:00,0001506293-21-000025,https://www.sec.gov/Archives/edgar/data/1506293/000150629321000025/pins-20201231.htm,40459,3501,data/interim/text/000150629321000025.txt.gz,000150629321000025,2021Q1,2021-02-04 17:57:32-05:00,2021-02-05,2021-02-05,2021-02-05,2021-02-04,77.83999633789062,107,1291
748,PINS,1506293,"PINTEREST, INC.",7370,"Services-Computer Programming, Data Processing, Etc.",10-Q,2021-04-28,2021-03-31,2021-04-27 21:48:31+00:00,0001506293-21-000094,https://www.sec.gov/Archives/edgar/data/1506293/000150629321000094/pins-20210331.htm,30064,2853,data/interim/text/000150629321000094.txt.gz,000150629321000094,2021Q2,2021-04-27 17:48:31-04:00,2021-04-28,2021-04-28,2021-04-28,2021-04-27,77.58000183105469,163,1235
749,PINS,1506293,"PINTEREST, INC.",7370,"Services-Computer Programming, Data Processing, Etc.",10-Q,2021-07-30,2021-06-30,2021-07-29 21:57:21+00:00,0001506293-21-000186,https://www.sec.gov/Archives/edgar/data/1506293/000150629321000186/pins-20210630.htm,31047,2897,data/interim/text/000150629321000186.txt.gz,000150629321000186,2021Q3,2021-07-29 17:57:21-04:00,2021-07-30,2021-07-30,2021-07-30,2021-07-29,72.04000091552734,228,1170
750,PINS,1506293,"PINTEREST, INC.",7370,"Services-Computer Programming, Data Processing, Etc.",10-Q,2021-11-04,2021-09-30,2021-11-04 20:18:52+00:00,0001506293-21-000233,https://www.sec.gov/Archives/edgar/data/1506293/000150629321000233/pins-20210930.htm,31221,2901,data/interim/text/000150629321000233.txt.gz,000150629321000233,2021Q4,2021-11-04 16:18:52-04:00,2021-11-05,2021-11-05,2021-11-05,2021-11-04,43.63999938964844,297,1101
751,PINS,1506293,"PINTEREST, INC.",7370,"Services-Computer Programming, Data Processing, Etc.",10-K,2022-02-03,2021-12-31,2022-02-03 22:07:30+00:00,0001506293-22-000016,https://www.sec.gov/Archives/edgar/data/1506293/000150629322000016/pins-20211231.htm,38153,3389,data/interim/text/000150629322000016.txt.gz,000150629322000016,2022Q1,2022-02-03 17:07:30-05:00,2022-02-04,2022-02-04,2022-02-04,2022-02-03,24.51000022888184,359,1039
752,PINS,1506293,"PINTEREST, INC.",7370,"Services-Computer Programming, Data Processing, Etc.",10-Q,2022-04-28,2022-03-31,2022-04-27 21:56:36+00:00,0001506293-22-000041,https://www.sec.gov/Archives/edgar/data/1506293/000150629322000041/pins-20220331.htm,30051,2827,data/interim/text/000150629322000041.txt.gz,000150629322000041,2022Q2,2022-04-27 17:56:36-04:00,2022-04-28,2022-04-28,2022-04-28,2022-04-27,18.670000076293945,416,982
753,PINS,1506293,"PINTEREST, INC.",7370,"Services-Computer Programming, Data Processing, Etc.",10-Q,2022-08-01,2022-06-30,2022-08-01 20:59:28+00:00,0001506293-22-000099,https://www.sec.gov/Archives/edgar/data/1506293/000150629322000099/pins-20220630.htm,30543,2843,data/interim/text/000150629322000099.txt.gz,000150629322000099,2022Q3,2022-08-01 16:59:28-04:00,2022-08-02,2022-08-02,2022-08-02,2022-08-01,19.989999771118164,481,917
754,PINS,1506293,"PINTEREST, INC.",7370,"Services-Computer Programming, Data Processing, Etc.",10-Q,2022-10-27,2022-09-30,2022-10-27 20:11:27+00:00,0001506293-22-000127,https://www.sec.gov/Archives/edgar/data/1506293/000150629322000127/pins-20220930.htm,30762,2856,data/interim/text/000150629322000127.txt.gz,000150629322000127,2022Q4,2022-10-27 16:11:27-04:00,2022-10-28,2022-10-28,2022-10-28,2022-10-27,21.88999938964844,543,855
755,PINS,1506293,"PINTEREST, INC.",7370,"Services-Computer Programming, Data Processing, Etc.",10-K,2023-02-06,2022-12-31,2023-02-06 21:27:35+00:00,0001506293-23-000023,https://www.sec.gov/Archives/edgar/data/1506293/000150629323000023/pins-20221231.htm,36419,3378,data/interim/text/000150629323000023.txt.gz,000150629323000023,2023Q1,2023-02-06 16:27:35-05:00,2023-02-07,2023-02-07,2023-02-07,2023-02-06,27.88999938964844,611,787
756,PINS,1506293,"PINTEREST, INC.",7370,"Services-Computer Programming, Data Processing, Etc.",10-Q,2023-04-27,2023-03-31,2023-04-27 20:36:00+00:00,0001506293-23-000076,https://www.sec.gov/Archives/edgar/data/1506293/000150629323000076/pins-20230331.htm,29337,2805,data/interim/text/000150629323000076.txt.gz,000150629323000076,2023Q2,2023-04-27 16:36:00-04:00,2023-04-28,2023-04-28,2023-04-28,2023-04-27,27.270000457763672,667,731
757,PINS,1506293,"PINTEREST, INC.",7370,"Services-Computer Programming, Data Processing, Etc.",10-Q,2023-08-01,2023-06-30,2023-08-01 20:19:33+00:00,0001506293-23-000163,https://www.sec.gov/Archives/edgar/data/1506293/000150629323000163/pins-20230630.htm,29975,2830,data/interim/text/000150629323000163.txt.gz,000150629323000163,2023Q3,2023-08-01 16:19:33-04:00,2023-08-02,2023-08-02,2023-08-02,2023-08-01,28.959999084472656,732,666
758,PINS,1506293,"PINTEREST, INC.",7370,"Services-Computer Programming, Data Processing, Etc.",10-Q,2023-10-30,2023-09-30,2023-10-30 20:15:14+00:00,0001506293-23-000221,https://www.sec.gov/Archives/edgar/data/1506293/000150629323000221/pins-20230930.htm,30401,2855,data/interim/text/000150629323000221.txt.gz,000150629323000221,2023Q4,2023-10-30 16:15:14-04:00,2023-10-31,2023-10-31,2023-10-31,2023-10-30,25.100000381469727,795,603
759,PINS,1506293,"PINTEREST, INC.",7370,"Services-Computer Programming, Data Processing, Etc.",10-K,2024-02-08,2023-12-31,2024-02-08 21:16:02+00:00,0001506293-24-000018,https://www.sec.gov/Archives/edgar/data/1506293/000150629324000018/pins-20231231.htm,37523,3383,data/interim/text/000150629324000018.txt.gz,000150629324000018,2024Q1,2024-02-08 16:16:02-05:00,2024-02-09,2024-02-09,2024-02-09,2024-02-08,40.720001220703125,864,534
760,PINS,1506293,"PINTEREST, INC.",7370,"Services-Computer Programming, Data Processing, Etc.",10-Q,2024-04-30,2024-03-31,2024-04-30 20:17:15+00:00,0001506293-24-000078,https://www.sec.gov/Archives/edgar/data/1506293/000150629324000078/pins-20240331.htm,30269,2864,data/interim/text/000150629324000078.txt.gz,000150629324000078,2024Q2,2024-04-30 16:17:15-04:00,2024-05-01,2024-05-01,2024-05-01,2024-04-30,33.45000076293945,920,478
761,PINS,1506293,"PINTEREST, INC.",7370,"Services-Computer Programming, Data Processing, Etc.",10-Q,2024-07-30,2024-06-30,2024-07-30 20:16:54+00:00,0001506293-24-000143,https://www.sec.gov/Archives/edgar/data/1506293/000150629324000143/pins-20240630.htm,30746,2875,data/interim/text/000150629324000143.txt.gz,000150629324000143,2024Q3,2024-07-30 16:16:54-04:00,2024-07-31,2024-07-31,2024-07-31,2024-07-30,37.34999847412109,982,416
762,PINS,1506293,"PINTEREST, INC.",7370,"Services-Computer Programming, Data Processing, Etc.",10-Q,2024-11-07,2024-09-30,2024-11-07 21:18:15+00:00,0001506293-24-000182,https://www.sec.gov/Archives/edgar/data/1506293/000150629324000182/pins-20240930.htm,31581,2900,data/interim/text/000150629324000182.txt.gz,000150629324000182,2024Q4,2024-11-07 16:18:15-05:00,2024-11-08,2024-11-08,2024-11-08,2024-11-07,33.93000030517578,1053,345
763,PINS,1506293,"PINTEREST, INC.",7370,"Services-Computer Programming, Data Processing, Etc.",10-K,2025-02-06,2024-12-31,2025-02-06 21:17:22+00:00,0001506293-25-000022,https://www.sec.gov/Archives/edgar/data/1506293/000150629325000022/pins-20241231.htm,37932,3366,data/interim/text/000150629325000022.txt.gz,000150629325000022,2025Q1,2025-02-06 16:17:22-05:00,2025-02-07,2025-02-07,2025-02-07,2025-02-06,33.59000015258789,1113,285
764,PINS,1506293,"PINTEREST, INC.",7370,"Services-Computer Programming, Data Processing, Etc.",10-Q,2025-05-08,2025-03-31,2025-05-08 20:17:00+00:00,0001506293-25-000108,https://www.sec.gov/Archives/edgar/data/1506293/000150629325000108/pins-20250331.htm,31343,2906,data/interim/text/000150629325000108.txt.gz,000150629325000108,2025Q2,2025-05-08 16:17:00-04:00,2025-05-09,2025-05-09,2025-05-09,2025-05-08,27.86000061035156,1176,222
765,PINS,1506293,"PINTEREST, INC.",7370,"Services-Computer Programming, Data Processing, Etc.",10-Q,2025-08-07,2025-06-30,2025-08-07 20:23:53+00:00,0001506293-25-000196,https://www.sec.gov/Archives/edgar/data/1506293/000150629325000196/pins-20250630.htm,31739,2904,data/interim/text/000150629325000196.txt.gz,000150629325000196,2025Q3,2025-08-07 16:23:53-04:00,2025-08-08,2025-08-08,2025-08-08,2025-08-07,39.16999816894531,1238,160
766,PINS,1506293,"PINTEREST, INC.",7370,"Services-Computer Programming, Data Processing, Etc.",10-Q,2025-11-04,2025-09-30,2025-11-04 21:16:42+00:00,0001506293-25-000229,https://www.sec.gov/Archives/edgar/data/1506293/000150629325000229/pins-20250930.htm,31942,2905,data/interim/text/000150629325000229.txt.gz,000150629325000229,2025Q4,2025-11-04 16:16:42-05:00,2025-11-05,2025-11-05,2025-11-05,2025-11-04,32.90999984741211,1300,98
767,XYZ,1512673,"Block, Inc.",7372,Services-Prepackaged Software,10-K,2021-02-23,2020-12-31,2021-02-23 21:19:48+00:00,0001512673-21-000008,https://www.sec.gov/Archives/edgar/data/1512673/000151267321000008/sq-20201231.htm,49018,3779,data/interim/text/000151267321000008.txt.gz,000151267321000008,2021Q1,2021-02-23 16:19:48-05:00,2021-02-24,2021-02-24,2021-02-24,2021-02-23,256.5899963378906,119,1279
768,XYZ,1512673,"Block, Inc.",7372,Services-Prepackaged Software,10-Q,2021-05-06,2021-03-31,2021-05-06 20:19:59+00:00,0001512673-21-000013,https://www.sec.gov/Archives/edgar/data/1512673/000151267321000013/sq-20210331.htm,35816,3166,data/interim/text/000151267321000013.txt.gz,000151267321000013,2021Q2,2021-05-06 16:19:59-04:00,2021-05-07,2021-05-07,2021-05-07,2021-05-06,223.9600067138672,170,1228
769,XYZ,1512673,"Block, Inc.",7372,Services-Prepackaged Software,10-Q,2021-08-02,2021-06-30,2021-08-02 10:13:32+00:00,0001628280-21-015094,https://www.sec.gov/Archives/edgar/data/1512673/000162828021015094/sq-20210630.htm,37584,3198,data/interim/text/000162828021015094.txt.gz,000162828021015094,2021Q3,2021-08-02 06:13:32-04:00,2021-08-02,2021-08-02,2021-08-02,2021-07-30,247.25999450683597,229,1169
770,XYZ,1512673,"Block, Inc.",7372,Services-Prepackaged Software,10-Q,2021-11-04,2021-09-30,2021-11-04 20:20:05+00:00,0001628280-21-021782,https://www.sec.gov/Archives/edgar/data/1512673/000162828021021782/sq-20210930.htm,39976,3296,data/interim/text/000162828021021782.txt.gz,000162828021021782,2021Q4,2021-11-04 16:20:05-04:00,2021-11-05,2021-11-05,2021-11-05,2021-11-04,247.4600067138672,297,1101
771,XYZ,1512673,"Block, Inc.",7372,Services-Prepackaged Software,10-K,2022-02-24,2021-12-31,2022-02-24 21:19:13+00:00,0001628280-22-003825,https://www.sec.gov/Archives/edgar/data/1512673/000162828022003825/sq-20211231.htm,51824,4046,data/interim/text/000162828022003825.txt.gz,000162828022003825,2022Q1,2022-02-24 16:19:13-05:00,2022-02-25,2022-02-25,2022-02-25,2022-02-24,94.98999786376952,373,1025
772,XYZ,1512673,"Block, Inc.",7372,Services-Prepackaged Software,10-Q,2022-05-05,2022-03-31,2022-05-05 20:39:28+00:00,0001628280-22-012707,https://www.sec.gov/Archives/edgar/data/1512673/000162828022012707/sq-20220331.htm,38993,3340,data/interim/text/000162828022012707.txt.gz,000162828022012707,2022Q2,2022-05-05 16:39:28-04:00,2022-05-06,2022-05-06,2022-05-06,2022-05-05,95.5500030517578,422,976
773,XYZ,1512673,"Block, Inc.",7372,Services-Prepackaged Software,10-Q,2022-08-04,2022-06-30,2022-08-04 20:23:28+00:00,0001628280-22-021091,https://www.sec.gov/Archives/edgar/data/1512673/000162828022021091/sq-20220630.htm,39020,3313,data/interim/text/000162828022021091.txt.gz,000162828022021091,2022Q3,2022-08-04 16:23:28-04:00,2022-08-05,2022-08-05,2022-08-05,2022-08-04,89.69999694824219,484,914
774,XYZ,1512673,"Block, Inc.",7372,Services-Prepackaged Software,10-Q,2022-11-03,2022-09-30,2022-11-03 20:19:21+00:00,0001628280-22-028213,https://www.sec.gov/Archives/edgar/data/1512673/000162828022028213/sq-20220930.htm,39435,3311,data/interim/text/000162828022028213.txt.gz,000162828022028213,2022Q4,2022-11-03 16:19:21-04:00,2022-11-04,2022-11-04,2022-11-04,2022-11-03,53.90999984741211,548,850
775,XYZ,1512673,"Block, Inc.",7372,Services-Prepackaged Software,10-K,2023-02-23,2022-12-31,2023-02-23 21:23:08+00:00,0001628280-23-004840,https://www.sec.gov/Archives/edgar/data/1512673/000162828023004840/sq-20221231.htm,53191,4030,data/interim/text/000162828023004840.txt.gz,000162828023004840,2023Q1,2023-02-23 16:23:08-05:00,2023-02-24,2023-02-24,2023-02-24,2023-02-23,74.1500015258789,623,775
776,XYZ,1512673,"Block, Inc.",7372,Services-Prepackaged Software,10-Q,2023-05-04,2023-03-31,2023-05-04 20:19:29+00:00,0001628280-23-015762,https://www.sec.gov/Archives/edgar/data/1512673/000162828023015762/sq-20230331.htm,37601,3229,data/interim/text/000162828023015762.txt.gz,000162828023015762,2023Q2,2023-05-04 16:19:29-04:00,2023-05-05,2023-05-05,2023-05-05,2023-05-04,60.43000030517578,672,726
777,XYZ,1512673,"Block, Inc.",7372,Services-Prepackaged Software,10-Q,2023-08-03,2023-06-30,2023-08-03 20:19:57+00:00,0001628280-23-027248,https://www.sec.gov/Archives/edgar/data/1512673/000162828023027248/sq-20230630.htm,36872,3165,data/interim/text/000162828023027248.txt.gz,000162828023027248,2023Q3,2023-08-03 16:19:57-04:00,2023-08-04,2023-08-04,2023-08-04,2023-08-03,73.55000305175781,734,664
778,XYZ,1512673,"Block, Inc.",7372,Services-Prepackaged Software,10-Q,2023-11-02,2023-09-30,2023-11-02 20:16:57+00:00,0001628280-23-036406,https://www.sec.gov/Archives/edgar/data/1512673/000162828023036406/sq-20230930.htm,37305,3172,data/interim/text/000162828023036406.txt.gz,000162828023036406,2023Q4,2023-11-02 16:16:57-04:00,2023-11-03,2023-11-03,2023-11-03,2023-11-02,43.97999954223633,798,600
779,XYZ,1512673,"Block, Inc.",7372,Services-Prepackaged Software,10-K,2024-02-22,2023-12-31,2024-02-22 21:18:13+00:00,0001628280-24-006354,https://www.sec.gov/Archives/edgar/data/1512673/000162828024006354/sq-20231231.htm,51684,4050,data/interim/text/000162828024006354.txt.gz,000162828024006354,2024Q1,2024-02-22 16:18:13-05:00,2024-02-23,2024-02-23,2024-02-23,2024-02-22,67.95999908447266,873,525
780,XYZ,1512673,"Block, Inc.",7372,Services-Prepackaged Software,10-Q,2024-05-02,2024-03-31,2024-05-02 20:21:33+00:00,0001628280-24-020025,https://www.sec.gov/Archives/edgar/data/1512673/000162828024020025/sq-20240331.htm,35636,3110,data/interim/text/000162828024020025.txt.gz,000162828024020025,2024Q2,2024-05-02 16:21:33-04:00,2024-05-03,2024-05-03,2024-05-03,2024-05-02,70.30000305175781,922,476
781,XYZ,1512673,"Block, Inc.",7372,Services-Prepackaged Software,10-Q,2024-08-01,2024-06-30,2024-08-01 20:19:06+00:00,0001628280-24-034157,https://www.sec.gov/Archives/edgar/data/1512673/000162828024034157/sq-20240630.htm,36613,3128,data/interim/text/000162828024034157.txt.gz,000162828024034157,2024Q3,2024-08-01 16:19:06-04:00,2024-08-02,2024-08-02,2024-08-02,2024-08-01,59.900001525878906,984,414
782,XYZ,1512673,"Block, Inc.",7372,Services-Prepackaged Software,10-Q,2024-11-07,2024-09-30,2024-11-07 21:18:12+00:00,0001628280-24-046294,https://www.sec.gov/Archives/edgar/data/1512673/000162828024046294/sq-20240930.htm,37705,3149,data/interim/text/000162828024046294.txt.gz,000162828024046294,2024Q4,2024-11-07 16:18:12-05:00,2024-11-08,2024-11-08,2024-11-08,2024-11-07,75.2699966430664,1053,345
